0	0
0.001	-1.69279e-44
0.002	-3.30019e-44
0.003	-4.82353e-44
0.004	-6.26408e-44
0.005	-7.62304e-44
0.006	-8.90154e-44
0.007	-1.01006e-43
0.008	-1.12213e-43
0.009	-1.22645e-43
0.01	-1.3231e-43
0.011	-1.41217e-43
0.012	-1.49372e-43
0.013	-1.56783e-43
0.014	-1.63454e-43
0.015	-1.69391e-43
0.016	-1.74598e-43
0.017	-1.7908e-43
0.018	-1.82839e-43
0.019	-1.85877e-43
0.02	-1.88197e-43
0.021	-1.898e-43
0.022	-1.90686e-43
0.023	-1.90855e-43
0.024	-1.90306e-43
0.025	-1.89037e-43
0.026	-1.87047e-43
0.027	-1.84332e-43
0.028	-1.80889e-43
0.029	-1.76714e-43
0.03	-1.71801e-43
0.031	-1.66146e-43
0.032	-1.59743e-43
0.033	-1.52583e-43
0.034	-1.4466e-43
0.035	-1.35965e-43
0.036	-1.2649e-43
0.037	-1.16225e-43
0.038	-1.05159e-43
0.039	-9.32811e-44
0.04	-8.05802e-44
0.041	-6.70435e-44
0.042	-5.26578e-44
0.043	-3.74093e-44
0.044	-2.12833e-44
0.045	-4.2645e-45
0.046	1.36632e-44
0.047	3.25167e-44
0.048	5.23136e-44
0.049	7.30721e-44
0.05	9.48115e-44
0.051	1.17552e-43
0.052	1.41313e-43
0.053	1.66118e-43
0.054	1.91987e-43
0.055	2.18945e-43
0.056	2.47015e-43
0.057	2.76222e-43
0.058	3.06592e-43
0.059	3.3815e-43
0.06	3.70925e-43
0.061	4.04944e-43
0.062	4.40237e-43
0.063	4.76833e-43
0.064	5.14763e-43
0.065	5.5406e-43
0.066	5.94756e-43
0.067	6.36884e-43
0.068	6.80479e-43
0.069	7.25577e-43
0.07	7.72215e-43
0.071	8.2043e-43
0.072	8.7026e-43
0.073	9.21746e-43
0.074	9.74927e-43
0.075	1.02985e-42
0.076	1.08655e-42
0.077	1.14507e-42
0.078	1.20547e-42
0.079	1.26778e-42
0.08	1.33205e-42
0.081	1.39791e-42
0.082	1.46495e-42
0.083	1.53324e-42
0.084	1.60282e-42
0.085	1.67375e-42
0.086	1.74607e-42
0.087	1.81985e-42
0.088	1.89512e-42
0.089	1.97194e-42
0.09	2.05038e-42
0.091	2.13047e-42
0.092	2.21229e-42
0.093	2.29587e-42
0.094	2.38129e-42
0.095	2.46859e-42
0.096	2.55784e-42
0.097	2.64909e-42
0.098	2.74241e-42
0.099	2.83785e-42
0.1	2.93547e-42
0.101	3.03535e-42
0.102	3.13753e-42
0.103	3.24209e-42
0.104	3.34908e-42
0.105	3.45859e-42
0.106	3.57066e-42
0.107	3.68537e-42
0.108	3.8028e-42
0.109	3.923e-42
0.11	4.04605e-42
0.111	4.17202e-42
0.112	4.30098e-42
0.113	4.43302e-42
0.114	4.5682e-42
0.115	4.7066e-42
0.116	4.8483e-42
0.117	4.99338e-42
0.118	5.14191e-42
0.119	5.29399e-42
0.12	5.44969e-42
0.121	5.60823e-42
0.122	5.76883e-42
0.123	5.93157e-42
0.124	6.09653e-42
0.125	6.26381e-42
0.126	6.43349e-42
0.127	6.60565e-42
0.128	6.78038e-42
0.129	6.95776e-42
0.13	7.13788e-42
0.131	7.32083e-42
0.132	7.50669e-42
0.133	7.69554e-42
0.134	7.88749e-42
0.135	8.0826e-42
0.136	8.28097e-42
0.137	8.48269e-42
0.138	8.68784e-42
0.139	8.89652e-42
0.14	9.10881e-42
0.141	9.32523e-42
0.142	9.54632e-42
0.143	9.77215e-42
0.144	1.00028e-41
0.145	1.02384e-41
0.146	1.04791e-41
0.147	1.07249e-41
0.148	1.09759e-41
0.149	1.12322e-41
0.15	1.1494e-41
0.151	1.17612e-41
0.152	1.20342e-41
0.153	1.23128e-41
0.154	1.25973e-41
0.155	1.28878e-41
0.156	1.31843e-41
0.157	1.3487e-41
0.158	1.37959e-41
