0	0
0.001	-6.11513e-35
0.002	-1.19204e-34
0.003	-1.74195e-34
0.004	-2.26157e-34
0.005	-2.75124e-34
0.006	-3.21123e-34
0.007	-3.64185e-34
0.008	-4.04336e-34
0.009	-4.41599e-34
0.01	-4.75998e-34
0.011	-5.07553e-34
0.012	-5.36284e-34
0.013	-5.62207e-34
0.014	-5.85338e-34
0.015	-6.0569e-34
0.016	-6.23274e-34
0.017	-6.38101e-34
0.018	-6.50178e-34
0.019	-6.59512e-34
0.02	-6.66107e-34
0.021	-6.69964e-34
0.022	-6.71086e-34
0.023	-6.6947e-34
0.024	-6.65114e-34
0.025	-6.58013e-34
0.026	-6.4816e-34
0.027	-6.35547e-34
0.028	-6.20163e-34
0.029	-6.01997e-34
0.03	-5.81034e-34
0.031	-5.57258e-34
0.032	-5.30653e-34
0.033	-5.01198e-34
0.034	-4.68872e-34
0.035	-4.33651e-34
0.036	-3.95512e-34
0.037	-3.54427e-34
0.038	-3.10366e-34
0.039	-2.633e-34
0.04	-2.13195e-34
0.041	-1.60018e-34
0.042	-1.0373e-34
0.043	-4.42952e-35
0.044	1.83282e-35
0.045	8.41822e-35
0.046	1.53311e-34
0.047	2.25761e-34
0.048	3.01581e-34
0.049	3.80821e-34
0.05	4.63533e-34
0.051	5.49771e-34
0.052	6.39593e-34
0.053	7.33056e-34
0.054	8.30222e-34
0.055	9.31152e-34
0.056	1.03591e-33
0.057	1.14457e-33
0.058	1.25719e-33
0.059	1.37386e-33
0.06	1.49463e-33
0.061	1.61959e-33
0.062	1.74881e-33
0.063	1.88239e-33
0.064	2.02039e-33
0.065	2.1629e-33
0.066	2.31001e-33
0.067	2.46182e-33
0.068	2.61841e-33
0.069	2.77988e-33
0.07	2.94632e-33
0.071	3.11784e-33
0.072	3.29453e-33
0.073	3.47651e-33
0.074	3.66387e-33
0.075	3.85674e-33
0.076	4.05521e-33
0.077	4.25942e-33
0.078	4.46946e-33
0.079	4.68548e-33
0.08	4.90758e-33
0.081	5.13433e-33
0.082	5.36429e-33
0.083	5.59759e-33
0.084	5.83435e-33
0.085	6.07471e-33
0.086	6.31881e-33
0.087	6.56677e-33
0.088	6.81872e-33
0.089	7.07482e-33
0.09	7.33518e-33
0.091	7.59995e-33
0.092	7.86928e-33
0.093	8.14329e-33
0.094	8.42214e-33
0.095	8.70597e-33
0.096	8.99492e-33
0.097	9.28913e-33
0.098	9.58876e-33
0.099	9.89396e-33
0.1	1.02049e-32
0.101	1.05217e-32
0.102	1.08445e-32
0.103	1.11735e-32
0.104	1.15088e-32
0.105	1.18507e-32
0.106	1.21992e-32
0.107	1.25545e-32
0.108	1.29168e-32
0.109	1.32863e-32
0.11	1.36631e-32
0.111	1.40474e-32
0.112	1.44394e-32
0.113	1.48393e-32
0.114	1.52472e-32
0.115	1.56633e-32
0.116	1.60878e-32
0.117	1.65209e-32
0.118	1.69627e-32
0.119	1.74135e-32
0.12	1.78735e-32
