0	0
0.001	-1.8508e-14
0.002	-3.60698e-14
0.003	-5.26879e-14
0.004	-6.83651e-14
0.005	-8.31037e-14
0.006	-9.69061e-14
0.007	-1.09774e-13
0.008	-1.2171e-13
0.009	-1.32716e-13
0.01	-1.42793e-13
0.011	-1.51943e-13
0.012	-1.60167e-13
0.013	-1.67467e-13
0.014	-1.73843e-13
0.015	-1.79297e-13
0.016	-1.83829e-13
0.017	-1.87441e-13
0.018	-1.90132e-13
0.019	-1.91903e-13
0.02	-1.92755e-13
0.021	-1.92687e-13
0.022	-1.91699e-13
0.023	-1.89792e-13
0.024	-1.86964e-13
0.025	-1.83216e-13
0.026	-1.78546e-13
0.027	-1.72954e-13
0.028	-1.66439e-13
0.029	-1.59001e-13
0.03	-1.50637e-13
0.031	-1.41346e-13
0.032	-1.31127e-13
0.033	-1.19979e-13
0.034	-1.07899e-13
0.035	-9.48857e-14
0.036	-8.09368e-14
0.037	-6.60502e-14
0.038	-5.02234e-14
0.039	-3.3454e-14
0.04	-1.57393e-14
0.041	2.92342e-15
0.042	2.25372e-14
0.043	4.31052e-14
0.044	6.46306e-14
0.045	8.71168e-14
0.046	1.10567e-13
0.047	1.34986e-13
0.048	1.60376e-13
0.049	1.86742e-13
0.05	2.14089e-13
0.051	2.42419e-13
0.052	2.71738e-13
0.053	3.02051e-13
0.054	3.33361e-13
0.055	3.65675e-13
0.056	3.98996e-13
0.057	4.3333e-13
0.058	4.68683e-13
0.059	5.0506e-13
0.06	5.42466e-13
0.061	5.80908e-13
0.062	6.20391e-13
0.063	6.60921e-13
0.064	7.02505e-13
0.065	7.45149e-13
0.066	7.8886e-13
0.067	8.33644e-13
0.068	8.79508e-13
0.069	9.26459e-13
0.07	9.74504e-13
0.071	1.02365e-12
0.072	1.07391e-12
0.073	1.12528e-12
0.074	1.17778e-12
0.075	1.23141e-12
0.076	1.28618e-12
0.077	1.3421e-12
0.078	1.39918e-12
0.079	1.45742e-12
0.08	1.51684e-12
0.081	1.57697e-12
0.082	1.63734e-12
0.083	1.69796e-12
0.084	1.75884e-12
0.085	1.82e-12
0.086	1.88143e-12
0.087	1.94316e-12
0.088	2.00518e-12
0.089	2.06751e-12
0.09	2.13015e-12
0.091	2.19313e-12
0.092	2.25643e-12
0.093	2.32008e-12
0.094	2.38408e-12
0.095	2.44845e-12
0.096	2.51318e-12
0.097	2.5783e-12
0.098	2.64381e-12
0.099	2.70971e-12
0.1	2.77603e-12
0.101	2.84276e-12
0.102	2.90992e-12
0.103	2.97752e-12
0.104	3.04557e-12
0.105	3.11407e-12
0.106	3.18304e-12
0.107	3.25248e-12
0.108	3.32241e-12
0.109	3.39284e-12
0.11	3.46376e-12
0.111	3.53521e-12
0.112	3.60717e-12
0.113	3.67967e-12
0.114	3.75271e-12
0.115	3.82631e-12
0.116	3.90047e-12
0.117	3.9752e-12
0.118	4.05052e-12
0.119	4.12643e-12
0.12	4.20294e-12
0.121	4.27912e-12
0.122	4.35402e-12
0.123	4.42765e-12
0.124	4.50003e-12
0.125	4.57117e-12
0.126	4.64106e-12
0.127	4.70973e-12
0.128	4.77717e-12
0.129	4.8434e-12
0.13	4.90843e-12
0.131	4.97226e-12
0.132	5.03491e-12
0.133	5.09637e-12
0.134	5.15665e-12
0.135	5.21577e-12
0.136	5.27372e-12
0.137	5.33052e-12
0.138	5.38617e-12
0.139	5.44068e-12
0.14	5.49405e-12
0.141	5.54675e-12
0.142	5.59928e-12
0.143	5.65164e-12
0.144	5.70382e-12
0.145	5.75585e-12
0.146	5.80771e-12
0.147	5.85942e-12
0.148	5.91097e-12
0.149	5.96238e-12
0.15	6.01365e-12
0.151	6.06478e-12
0.152	6.11578e-12
0.153	6.16665e-12
0.154	6.21739e-12
0.155	6.26801e-12
0.156	6.31851e-12
0.157	6.3689e-12
0.158	6.41917e-12
0.159	6.46934e-12
0.16	6.51941e-12
0.161	6.5689e-12
0.162	6.61734e-12
0.163	6.66473e-12
0.164	6.71109e-12
0.165	6.75641e-12
0.166	6.80069e-12
0.167	6.84393e-12
0.168	6.88614e-12
0.169	6.92732e-12
0.17	6.96747e-12
0.171	7.00659e-12
0.172	7.04468e-12
0.173	7.08174e-12
0.174	7.11777e-12
0.175	7.15277e-12
0.176	7.18674e-12
0.177	7.21969e-12
0.178	7.2516e-12
0.179	7.28248e-12
0.18	7.31233e-12
0.181	7.34162e-12
0.182	7.37082e-12
0.183	7.39994e-12
0.184	7.42896e-12
0.185	7.45789e-12
0.186	7.48673e-12
0.187	7.51547e-12
0.188	7.54411e-12
0.189	7.57266e-12
0.19	7.60109e-12
0.191	7.62943e-12
0.192	7.65765e-12
0.193	7.68576e-12
