0	0
0.001	-1.99916e-41
0.002	-3.89732e-41
0.003	-5.69594e-41
0.004	-7.39639e-41
0.005	-8.99998e-41
0.006	-1.05079e-40
0.007	-1.19213e-40
0.008	-1.32413e-40
0.009	-1.44689e-40
0.01	-1.56049e-40
0.011	-1.66503e-40
0.012	-1.76057e-40
0.013	-1.84719e-40
0.014	-1.92496e-40
0.015	-1.99392e-40
0.016	-2.05413e-40
0.017	-2.10562e-40
0.018	-2.14843e-40
0.019	-2.18259e-40
0.02	-2.2081e-40
0.021	-2.22499e-40
0.022	-2.23326e-40
0.023	-2.23291e-40
0.024	-2.22392e-40
0.025	-2.20628e-40
0.026	-2.17996e-40
0.027	-2.14494e-40
0.028	-2.10116e-40
0.029	-2.04859e-40
0.03	-1.98717e-40
0.031	-1.91684e-40
0.032	-1.83754e-40
0.033	-1.74918e-40
0.034	-1.65168e-40
0.035	-1.54495e-40
0.036	-1.42889e-40
0.037	-1.3034e-40
0.038	-1.16837e-40
0.039	-1.02366e-40
0.04	-8.69161e-41
0.041	-7.04727e-41
0.042	-5.30217e-41
0.043	-3.45477e-41
0.044	-1.50347e-41
0.045	5.53391e-42
0.046	2.71758e-41
0.047	4.99095e-41
0.048	7.3754e-41
0.049	9.87294e-41
0.05	1.24857e-40
0.051	1.52157e-40
0.052	1.80654e-40
0.053	2.1037e-40
0.054	2.4133e-40
0.055	2.73559e-40
0.056	3.07082e-40
0.057	3.41927e-40
0.058	3.78122e-40
0.059	4.15695e-40
0.06	4.54676e-40
0.061	4.95095e-40
0.062	5.36984e-40
0.063	5.80376e-40
0.064	6.25304e-40
0.065	6.71802e-40
0.066	7.19905e-40
0.067	7.69651e-40
0.068	8.21077e-40
0.069	8.74221e-40
0.07	9.29122e-40
0.071	9.85822e-40
0.072	1.04436e-39
0.073	1.10478e-39
0.074	1.16713e-39
0.075	1.23145e-39
0.076	1.29779e-39
0.077	1.3662e-39
0.078	1.43671e-39
0.079	1.50939e-39
0.08	1.58429e-39
0.081	1.66094e-39
0.082	1.73888e-39
0.083	1.81817e-39
0.084	1.89886e-39
0.085	1.98101e-39
0.086	2.06467e-39
0.087	2.14989e-39
0.088	2.23674e-39
0.089	2.32527e-39
0.09	2.41553e-39
0.091	2.50759e-39
0.092	2.6015e-39
0.093	2.69733e-39
0.094	2.79513e-39
0.095	2.89496e-39
0.096	2.99689e-39
0.097	3.10097e-39
0.098	3.20728e-39
0.099	3.31587e-39
0.1	3.42681e-39
0.101	3.54017e-39
0.102	3.65601e-39
0.103	3.77439e-39
0.104	3.89539e-39
0.105	4.01908e-39
0.106	4.14553e-39
0.107	4.2748e-39
0.108	4.40697e-39
0.109	4.54212e-39
0.11	4.68031e-39
0.111	4.82162e-39
0.112	4.96613e-39
0.113	5.11392e-39
0.114	5.26507e-39
0.115	5.41964e-39
0.116	5.57774e-39
0.117	5.73943e-39
0.118	5.9048e-39
0.119	6.07394e-39
0.12	6.24694e-39
0.121	6.42285e-39
0.122	6.60073e-39
0.123	6.78068e-39
0.124	6.96279e-39
0.125	7.14713e-39
0.126	7.33381e-39
0.127	7.5229e-39
0.128	7.71449e-39
0.129	7.90867e-39
0.13	8.10553e-39
0.131	8.30516e-39
0.132	8.50764e-39
0.133	8.71306e-39
0.134	8.9215e-39
0.135	9.13307e-39
0.136	9.34783e-39
0.137	9.56589e-39
0.138	9.78733e-39
0.139	1.00122e-38
0.14	1.02407e-38
0.141	1.04733e-38
0.142	1.07107e-38
0.143	1.09529e-38
0.144	1.12001e-38
0.145	1.14523e-38
0.146	1.17097e-38
0.147	1.19723e-38
0.148	1.22401e-38
0.149	1.25135e-38
0.15	1.27923e-38
0.151	1.30768e-38
0.152	1.33669e-38
0.153	1.3663e-38
0.154	1.39649e-38
0.155	1.42729e-38
0.156	1.4587e-38
0.157	1.49073e-38
0.158	1.52341e-38
0.159	1.55673e-38
0.16	1.59071e-38
0.161	1.62531e-38
0.162	1.66048e-38
0.163	1.69625e-38
0.164	1.73262e-38
0.165	1.76961e-38
0.166	1.80722e-38
0.167	1.84547e-38
0.168	1.88437e-38
0.169	1.92393e-38
0.17	1.96417e-38
0.171	2.0051e-38
0.172	2.04672e-38
0.173	2.08906e-38
0.174	2.13213e-38
0.175	2.17593e-38
0.176	2.22048e-38
0.177	2.2658e-38
0.178	2.31189e-38
0.179	2.35878e-38
0.18	2.40647e-38
0.181	2.45503e-38
0.182	2.50452e-38
0.183	2.55496e-38
0.184	2.60637e-38
0.185	2.65875e-38
0.186	2.71212e-38
0.187	2.7665e-38
0.188	2.82189e-38
0.189	2.87833e-38
